,Date,Price
228,05/07/2024,$409.34
229,05/06/2024,$413.54
230,05/03/2024,$406.66
231,05/02/2024,$397.84
232,05/01/2024,$394.94
233,04/30/2024,$389.33
234,04/29/2024,$402.25
235,04/26/2024,$406.32
236,04/25/2024,$399.04
237,04/24/2024,$409.06
238,04/23/2024,$407.57
239,04/22/2024,$400.96
240,04/19/2024,$399.12
241,04/18/2024,$404.27
242,04/17/2024,$411.84
243,04/16/2024,$414.58
244,04/15/2024,$413.64
245,04/12/2024,$421.90
246,04/11/2024,$427.93
247,04/10/2024,$423.26
248,04/09/2024,$426.28
249,04/08/2024,$424.59
250,04/05/2024,$425.52
251,04/04/2024,$417.88
252,04/03/2024,$420.45
253,04/02/2024,$421.44
254,04/01/2024,$424.57
255,03/28/2024,$420.72
256,03/27/2024,$421.43
257,03/26/2024,$421.65
258,03/25/2024,$422.86
259,03/22/2024,$428.74
260,03/21/2024,$429.37
261,03/20/2024,$425.23
262,03/19/2024,$421.41
263,03/18/2024,$417.32
264,03/15/2024,$416.42
265,03/14/2024,$425.22
266,03/13/2024,$415.10
267,03/12/2024,$415.28
268,03/11/2024,$404.52
269,03/08/2024,$406.22
270,03/07/2024,$409.14
271,03/06/2024,$402.09
272,03/05/2024,$402.65
273,03/04/2024,$414.92
274,03/01/2024,$415.50
275,02/29/2024,$413.64
276,02/28/2024,$407.72
277,02/27/2024,$407.48
278,02/26/2024,$407.54
279,02/23/2024,$410.34
280,02/22/2024,$411.65
281,02/21/2024,$402.18
282,02/20/2024,$402.79
283,02/16/2024,$404.06
284,02/15/2024,$406.56
285,02/14/2024,$409.49
286,02/13/2024,$406.32
287,02/12/2024,$415.26
288,02/09/2024,$420.55
289,02/08/2024,$414.11
290,02/07/2024,$414.05
291,02/06/2024,$405.49
292,02/05/2024,$405.65
293,02/02/2024,$411.22
294,02/01/2024,$403.78
295,01/31/2024,$397.58
296,01/30/2024,$408.59
297,01/29/2024,$409.72
298,01/26/2024,$403.93
299,01/25/2024,$404.87
300,01/24/2024,$402.56
301,01/23/2024,$398.90
302,01/22/2024,$396.51
303,01/19/2024,$398.67
304,01/18/2024,$393.87
305,01/17/2024,$389.47
306,01/16/2024,$390.27
307,01/12/2024,$388.47
308,01/11/2024,$384.63
309,01/10/2024,$382.77
310,01/09/2024,$375.79
311,01/08/2024,$374.69
312,01/05/2024,$367.75
313,01/04/2024,$367.94
314,01/03/2024,$370.60
315,01/02/2024,$370.87
316,12/29/2023,$376.04
317,12/28/2023,$375.28
318,12/27/2023,$374.07
319,12/26/2023,$374.66
320,12/22/2023,$374.58
