,Date,Price
228,05/07/2024,$177.81
229,05/06/2024,$184.76
230,05/03/2024,$181.19
231,05/02/2024,$180.01
232,05/01/2024,$179.99
233,04/30/2024,$183.28
234,04/29/2024,$194.05
235,04/26/2024,$168.29
236,04/25/2024,$170.18
237,04/24/2024,$162.13
238,04/23/2024,$144.68
239,04/22/2024,$142.05
240,04/19/2024,$147.05
241,04/18/2024,$149.93
242,04/17/2024,$155.45
243,04/16/2024,$157.11
244,04/15/2024,$161.48
245,04/12/2024,$171.05
246,04/11/2024,$174.60
247,04/10/2024,$171.76
248,04/09/2024,$176.88
249,04/08/2024,$172.98
250,04/05/2024,$164.90
251,04/04/2024,$171.11
252,04/03/2024,$168.38
253,04/02/2024,$166.63
254,04/01/2024,$175.22
255,03/28/2024,$175.79
256,03/27/2024,$179.83
257,03/26/2024,$177.67
258,03/25/2024,$172.63
259,03/22/2024,$170.83
260,03/21/2024,$172.82
261,03/20/2024,$175.66
262,03/19/2024,$171.32
263,03/18/2024,$173.80
264,03/15/2024,$163.57
265,03/14/2024,$162.50
266,03/13/2024,$169.48
267,03/12/2024,$177.54
268,03/11/2024,$177.77
269,03/08/2024,$175.34
270,03/07/2024,$178.65
271,03/06/2024,$176.54
272,03/05/2024,$180.74
273,03/04/2024,$188.14
274,03/01/2024,$202.64
275,02/29/2024,$201.88
276,02/28/2024,$202.04
277,02/27/2024,$199.73
278,02/26/2024,$199.40
279,02/23/2024,$191.97
280,02/22/2024,$197.41
281,02/21/2024,$194.77
282,02/20/2024,$193.76
283,02/16/2024,$199.95
284,02/15/2024,$200.45
285,02/14/2024,$188.71
286,02/13/2024,$184.02
287,02/12/2024,$188.13
288,02/09/2024,$193.57
289,02/08/2024,$189.56
290,02/07/2024,$187.58
291,02/06/2024,$185.10
292,02/05/2024,$181.06
293,02/02/2024,$187.91
294,02/01/2024,$188.86
295,01/31/2024,$187.29
296,01/30/2024,$191.59
297,01/29/2024,$190.93
298,01/26/2024,$183.25
299,01/25/2024,$182.63
300,01/24/2024,$207.83
301,01/23/2024,$209.14
302,01/22/2024,$208.80
303,01/19/2024,$212.19
304,01/18/2024,$211.88
305,01/17/2024,$215.55
306,01/16/2024,$219.91
307,01/12/2024,$218.89
308,01/11/2024,$227.22
309,01/10/2024,$233.94
310,01/09/2024,$234.96
311,01/08/2024,$240.45
312,01/05/2024,$237.49
313,01/04/2024,$237.93
314,01/03/2024,$238.45
315,01/02/2024,$248.42
316,12/29/2023,$248.48
317,12/28/2023,$253.18
318,12/27/2023,$261.44
319,12/26/2023,$256.61
320,12/22/2023,$252.54
321,12/21/2023,$254.50
322,12/20/2023,$247.14
323,12/19/2023,$257.22
324,12/18/2023,$252.08
325,12/15/2023,$253.50
326,12/14/2023,$251.05
327,12/13/2023,$239.29
328,12/12/2023,$237.01
329,12/11/2023,$239.74
330,12/08/2023,$243.84
331,12/07/2023,$242.64
332,12/06/2023,$239.37
333,12/05/2023,$238.72
334,12/04/2023,$235.58
335,12/01/2023,$238.83
336,11/30/2023,$240.08
337,11/29/2023,$244.14
338,11/28/2023,$246.72
339,11/27/2023,$236.08
340,11/24/2023,$235.45
341,11/22/2023,$234.21
342,11/21/2023,$241.20
343,11/20/2023,$235.60
344,11/17/2023,$234.30
345,11/16/2023,$233.59
346,11/15/2023,$242.84
347,11/14/2023,$237.41
348,11/13/2023,$223.71
349,11/10/2023,$214.65
350,11/09/2023,$209.98
351,11/08/2023,$222.11
352,11/07/2023,$222.18
353,11/06/2023,$219.27
354,11/03/2023,$219.96
355,11/02/2023,$218.51
356,11/01/2023,$205.66
357,10/31/2023,$200.84
358,10/30/2023,$197.36
359,10/27/2023,$207.30
360,10/26/2023,$205.76
